database,304,5.6896873
data,183,3.425042
databases,90,1.684447
model,89,1.6657307
system,48,0.89837176
relational,45,0.8422235
information,40,0.7486431
systems,40,0.7486431
storage,36,0.6737788
one,29,0.5427662
used,29,0.5427662
applications,28,0.5240501
such,28,0.5240501
application,27,0.5053341
performance,27,0.5053341
security,24,0.44918588
different,23,0.43046978
use,23,0.43046978
external,22,0.41175368
access,21,0.39303765
level,21,0.39303765
needed,21,0.39303765
example,20,0.37432155
language,20,0.37432155
main,20,0.37432155
query,20,0.37432155
computer,19,0.35560545
eueg,19,0.35560545
management,19,0.35560545
object,19,0.35560545
views,19,0.35560545
conceptual,18,0.3368894
internal,18,0.3368894
software,18,0.3368894
typically,18,0.3368894
both,17,0.31817332
ibm,17,0.31817332
structures,17,0.31817332
design,16,0.29945722
generalpurpose,16,0.29945722
include,16,0.29945722
known,16,0.29945722
models,16,0.29945722
computing,15,0.28074116
development,15,0.28074116
more,15,0.28074116
users,15,0.28074116
view,15,0.28074116
approach,14,0.26202506
large,14,0.26202506
navigational,14,0.26202506
nosql,14,0.26202506
number,14,0.26202506
store,14,0.26202506
using,14,0.26202506
many,13,0.243309
related,13,0.243309
specific,13,0.243309
structure,13,0.243309
transaction,13,0.243309
codasyl,12,0.22459294
languages,12,0.22459294
research,12,0.22459294
standard,12,0.22459294
type,12,0.22459294
user,12,0.22459294
codd,11,0.20587684
computers,11,0.20587684
distributed,11,0.20587684
network,11,0.20587684
new,11,0.20587684
objects,11,0.20587684
record,11,0.20587684
way,11,0.20587684
another,10,0.18716078
availability,10,0.18716078
each,10,0.18716078
first,10,0.18716078
hardware,10,0.18716078
memory,10,0.18716078
migration,10,0.18716078
oracle,10,0.18716078
physical,10,0.18716078
records,10,0.18716078
see,10,0.18716078
state,10,0.18716078
table,10,0.18716078
term,10,0.18716078
university,10,0.18716078
architecture,9,0.1684447
based,9,0.1684447
business,9,0.1684447
examples,9,0.1684447
key,9,0.1684447
modeling,9,0.1684447
organization,9,0.1684447
provides,9,0.1684447
single,9,0.1684447
storing,9,0.1684447
support,9,0.1684447
time,9,0.1684447
transactions,9,0.1684447
types,9,0.1684447
work,9,0.1684447
citation,8,0.14972861
documentoriented,8,0.14972861
endusers,8,0.14972861
interfaces,8,0.14972861
michigan,8,0.14972861
operational,8,0.14972861
stored,8,0.14972861
two,8,0.14972861
uses,8,0.14972861
various,8,0.14972861
version,8,0.14972861
very,8,0.14972861
well,8,0.14972861
allow,7,0.13101253
codds,7,0.13101253
common,7,0.13101253
consistency,7,0.13101253
engine,7,0.13101253
graph,7,0.13101253
group,7,0.13101253
interface,7,0.13101253
later,7,0.13101253
logical,7,0.13101253
machines,7,0.13101253
materialized,7,0.13101253
monitoring,7,0.13101253
objectrelational,7,0.13101253
operations,7,0.13101253
phone,7,0.13101253
processing,7,0.13101253
product,7,0.13101253
products,7,0.13101253
programs,7,0.13101253
project,7,0.13101253
provide,7,0.13101253
requires,7,0.13101253
same,7,0.13101253
shared,7,0.13101253
technical,7,0.13101253
technology,7,0.13101253
thus,7,0.13101253
tuning,7,0.13101253
up,7,0.13101253
administrators,6,0.11229647
backup,6,0.11229647
became,6,0.11229647
between,6,0.11229647
building,6,0.11229647
called,6,0.11229647
changes,6,0.11229647
collection,6,0.11229647
complex,6,0.11229647
concurrency,6,0.11229647
control,6,0.11229647
dbase,6,0.11229647
dedicated,6,0.11229647
definition,6,0.11229647
designed,6,0.11229647
early,6,0.11229647
etc,6,0.11229647
features,6,0.11229647
file,6,0.11229647
generally,6,0.11229647
hierarchical,6,0.11229647
high,6,0.11229647
integrated,6,0.11229647
knowledge,6,0.11229647
levels,6,0.11229647
multiple,6,0.11229647
need,6,0.11229647
objectoriented,6,0.11229647
