writing,132,4.578564
script,39,1.3527576
language,38,1.3180714
alphabet,28,0.97121054
system,28,0.97121054
used,22,0.763094
first,21,0.7284079
scripts,21,0.7284079
systems,19,0.6590357
found,18,0.6243496
cuneiform,16,0.5549775
history,16,0.5549775
last,16,0.5549775
such,14,0.48560527
written,14,0.48560527
greek,13,0.4509192
clay,12,0.41623312
information,12,0.41623312
symbols,12,0.41623312
tokens,12,0.41623312
authorlink,11,0.381547
journal,11,0.381547
main,11,0.381547
oldest,11,0.381547
chandler,10,0.34686092
daniel,10,0.34686092
elamite,10,0.34686092
known,10,0.34686092
linear,10,0.34686092
more,10,0.34686092
phoenician,10,0.34686092
signs,10,0.34686092
word,10,0.34686092
writer,10,0.34686092
ancient,9,0.3121748
china,9,0.3121748
languages,9,0.3121748
many,9,0.3121748
new,9,0.3121748
recording,9,0.3121748
represent,9,0.3121748
featural,8,0.27748874
historical,8,0.27748874
logographic,8,0.27748874
millennium,8,0.27748874
period,8,0.27748874
text,8,0.27748874
write,8,0.27748874
adapted,7,0.24280263
around,7,0.24280263
called,7,0.24280263
century,7,0.24280263
developed,7,0.24280263
earliest,7,0.24280263
egypt,7,0.24280263
even,7,0.24280263
indus,7,0.24280263
inscription,7,0.24280263
mesoamerica,7,0.24280263
old,7,0.24280263
one,7,0.24280263
see,7,0.24280263
stone,7,0.24280263
syllabic,7,0.24280263
syllable,7,0.24280263
tools,7,0.24280263
using,7,0.24280263
world,7,0.24280263
abugidas,6,0.20811656
alphabets,6,0.20811656
archaeologists,6,0.20811656
author,6,0.20811656
characters,6,0.20811656
composition,6,0.20811656
cretan,6,0.20811656
discovered,6,0.20811656
each,6,0.20811656
evolved,6,0.20811656
include,6,0.20811656
inscriptions,6,0.20811656
logogram,6,0.20811656
news,6,0.20811656
pages,6,0.20811656
phonetic,6,0.20811656
same,6,0.20811656
syllabaries,6,0.20811656
syllabary,6,0.20811656
syllables,6,0.20811656
through,6,0.20811656
time,6,0.20811656
turkmenistan,6,0.20811656
vowels,6,0.20811656
abjads,5,0.17343046
akkadian,5,0.17343046
another,5,0.17343046
based,5,0.17343046
became,5,0.17343046
between,5,0.17343046
book,5,0.17343046
category,5,0.17343046
chinese,5,0.17343046
civilization,5,0.17343046
coauthors,5,0.17343046
consonants,5,0.17343046
creation,5,0.17343046
descendants,5,0.17343046
early,5,0.17343046
egyptian,5,0.17343046
elements,5,0.17343046
example,5,0.17343046
form,5,0.17343046
helps,5,0.17343046
hieroglyphs,5,0.17343046
human,5,0.17343046
indicated,5,0.17343046
keeping,5,0.17343046
means,5,0.17343046
media,5,0.17343046
message,5,0.17343046
number,5,0.17343046
person,5,0.17343046
protoelamite,5,0.17343046
quote,5,0.17343046
slabs,5,0.17343046
speech,5,0.17343046
tablets,5,0.17343046
thumb,5,0.17343046
various,5,0.17343046
writers,5,0.17343046
aramaic,4,0.13874437
back,4,0.13874437
began,4,0.13874437
beginning,4,0.13874437
both,4,0.13874437
ca,4,0.13874437
communication,4,0.13874437
consonant,4,0.13874437
creativity,4,0.13874437
dacia,4,0.13874437
deciphered,4,0.13874437
development,4,0.13874437
etruscan,4,0.13874437
evidence,4,0.13874437
far,4,0.13874437
hieroglyphic,4,0.13874437
ideas,4,0.13874437
instance,4,0.13874437
iran,4,0.13874437
labial,4,0.13874437
later,4,0.13874437
learning,4,0.13874437
letters,4,0.13874437
linguistics,4,0.13874437
logograms,4,0.13874437
logographies,4,0.13874437
made,4,0.13874437
materials,4,0.13874437
meaning,4,0.13874437
mesopotamia,4,0.13874437
mesopotamian,4,0.13874437
near,4,0.13874437
origin,4,0.13874437
over,4,0.13874437
